BGC,SS_NoSpace,Spp,ESuit,AssessSuit,differnce,Assessor,Restrict_type,TB_Changed,WM_Comments,DM_Comments,CoastSuit,ESuit_new,AB Comment Oct-Nov 2019,ESuit_TB,ESuit_CCISS,CCISS_Change,PredSuit
MSdc2,MSdc2/01,Sx,1,1,FALSE,WHM,,,Changed from 2 to 1,,,,,,1,,
MSdc2,MSdc2/02,Bl,3,,FALSE,,,,,,,,,,,,
MSdc2,MSdc2/02,Fd,2,,FALSE,,,,,,,,,,,,
MSdc2,MSdc2/02,Pa,3,,FALSE,,,,,,,,,,,,
MSdc2,MSdc2/02,Pl,1,,FALSE,,,,,,,,,,,,
MSdc2,MSdc2/03,Bl,2,,FALSE,,,,,,,,,,2,,
MSdc2,MSdc2/03,Fd,1,,FALSE,,,,,,,,,,1,,
MSdc2,MSdc2/03,Pa,3,,FALSE,,,,,,,,,,3,,
MSdc2,MSdc2/03,Pl,1,,FALSE,,,,,,,,,,1,,
MSdc2,MSdc2/04,Bl,2,,FALSE,,,,,,,,,,,,
MSdc2,MSdc2/04,Pa,3,,FALSE,,,,,,,,,,,,
MSdc2,MSdc2/04,Pl,1,,FALSE,,,,,,,,,,,,
MSdc2,MSdc2/04,Sx,2,,FALSE,,,,,,,,,,,,
MSdc2,MSdc2/05,Bl,1,,FALSE,,,,,,,,,,,,
MSdc2,MSdc2/05,Pl,1,,FALSE,,,,,,,,,,,,
MSdc2,MSdc2/05,Sx,1,,FALSE,,,,,,,,,,,,
MSdc2,MSdc2/06,Bl,1,,FALSE,,,,,,,,,,,,
MSdc2,MSdc2/06,Pl,1,,FALSE,,,,,,,,,,,,
MSdc2,MSdc2/06,Sx,1,,FALSE,,,,,,,,,,,,
MSdc2,MSdc2/07,Bl,1,,FALSE,,,,,,,,,,,,
MSdc2,MSdc2/07,Pl,2,,FALSE,,,,,,,,,,,,
MSdc2,MSdc2/07,Sx,1,,FALSE,,,,,,,,,,,,
MSdc2,MSdc2/08,Bl,2,,FALSE,,,,,,,,,,2,,
MSdc2,MSdc2/08,Pl,2,,FALSE,,,,,,,,,,2,,
MSdc2,MSdc2/08,Sx,1,,FALSE,,k,,,,,,,,1,,
MSdc3,MSdc3/01,Bl,1,1,FALSE,WHM,,,Changed from 1 to 2,,,,,,1,,
MSdc3,MSdc3/01,Fd,2,,FALSE,,w,,,,,,,,2,,
MSdc3,MSdc3/01,Lw,4,4,FALSE,WHM,,,add footnote 24aug 19,,,,,,4,,
MSdc3,MSdc3/01,Pl,1,,FALSE,,,,,,,,,,1,,
MSdc3,MSdc3/01,Sx,1,,FALSE,,,,,,,,,,1,,
MSdc3,MSdc3/02,Fd,2,,FALSE,,,,,,,,,,,,
MSdc3,MSdc3/02,Pa,2,,FALSE,,,,,,,,,,,,
MSdc3,MSdc3/02,Pl,1,,FALSE,,,,,,,,,,,,
MSdc3,MSdc3/02,Py,2,,FALSE,,,,,,,,,,,,
MSdc3,MSdc3/03,Bl,3,,FALSE,,,,,,,,,,3,,
MSdc3,MSdc3/03,Fd,2,,FALSE,,w,,,,,,,,2,,
MSdc3,MSdc3/03,Lw,4,4,FALSE,WHM,,,add footnote 24aug 19,,,,,,4,,
MSdc3,MSdc3/03,Pa,3,,FALSE,,,,,,,,,,3,,
MSdc3,MSdc3/03,Pl,1,,FALSE,,,,,,,,,,1,,
MSdc3,MSdc3/03,Py,3,,FALSE,,,,,,,,,,3,,
MSdc3,MSdc3/03,Sx,3,,FALSE,,,,,,,,,,3,,
MSdc3,MSdc3/04,Bl,1,,FALSE,,,,,,,,,,1,,
MSdc3,MSdc3/04,Pl,2,,FALSE,,,,,,,,,,2,,
MSdc3,MSdc3/04,Sx,1,,FALSE,,,,,,,,,,1,,
MSdh_UT,MSdh_UT/101,At,1,,FALSE,,,,,,,,,,1,,
MSdh_UT,MSdh_UT/101,Bc,2,,FALSE,,,,,,,,,,2,,
MSdh_UT,MSdh_UT/101,Bl,2,,FALSE,,,,,,,,,,2,,
MSdh_UT,MSdh_UT/101,Fd,1,,FALSE,,,,,,,,,,1,,
MSdh_UT,MSdh_UT/101,Om,2,,FALSE,,,,,,,,,,2,,
MSdh_UT,MSdh_UT/101,Py,2,,FALSE,,,,,,,,,,2,,
MSdh_UT,MSdh_UT/101,Qa,1,,FALSE,,,,,,,,,,1,,
MSdh_UT,MSdh_UT/101,Sx,3,,FALSE,,,,,,,,,,3,,
MSdh_UT,MSdh_UT/102,Jr,1,,FALSE,,,,,,,,,,,,
MSdh_UT,MSdh_UT/102,Pe,2,,FALSE,,,,,,,,,,,,
MSdh_UT,MSdh_UT/102,Pf,2,,FALSE,,,,,,,,,,,,
MSdh_UT,MSdh_UT/103,At,2,,FALSE,,,,,,,,,,2,,
MSdh_UT,MSdh_UT/103,Fd,3,,FALSE,,,,,,,,,,3,,
MSdh_UT,MSdh_UT/103,Jr,1,,FALSE,,,,,,,,,,1,,
MSdh_UT,MSdh_UT/103,Om,3,,FALSE,,,,,,,,,,3,,
MSdh_UT,MSdh_UT/103,Pf,2,,FALSE,,,,,,,,,,2,,
MSdh_UT,MSdh_UT/103,Py,3,,FALSE,,,,,,,,,,3,,
MSdh_UT,MSdh_UT/110,At,1,,FALSE,,,,,,,,,,,,
MSdh_UT,MSdh_UT/110,Bc,2,,FALSE,,,,,,,,,,,,
MSdh_UT,MSdh_UT/110,Bl,2,,FALSE,,,,,,,,,,,,
MSdh_UT,MSdh_UT/110,Fd,1,,FALSE,,,,,,,,,,,,
MSdh_UT,MSdh_UT/110,Pl,2,,FALSE,,,,,,,,,,,,
MSdh_UT,MSdh_UT/110,Sx,2,,FALSE,,,,,,,,,,,,
MSdh_UT,MSdh_UT/111,At,1,,FALSE,,,,,,,,,,1,,
MSdh_UT,MSdh_UT/111,Bc,2,,FALSE,,,,,,,,,,2,,
MSdh_UT,MSdh_UT/111,Bl,1,,FALSE,,,,,,,,,,1,,
MSdh_UT,MSdh_UT/111,Pl,3,,FALSE,,,,,,,,,,3,,
MSdh_WY,MSdh_WY/101,At,2,2,FALSE,DVM,,,,changed 3 to 2,,,,,2,,
MSdh_WY,MSdh_WY/101,Bl,2,2,FALSE,DVM,,,,changed 1 to 2,,,,,2,,
MSdh_WY,MSdh_WY/101,Fd,2,,FALSE,,,,,,,,,,2,,
MSdh_WY,MSdh_WY/101,Pa,3,,FALSE,,,,,,,,,,3,,
MSdh_WY,MSdh_WY/101,Pl,1,,FALSE,,,,,,,,,,1,,
MSdh_WY,MSdh_WY/101,Sx,1,1,FALSE,DVM,,,,changed 2 to 1,,,,,1,,
MSdh_WY,MSdh_WY/102,Bl,5,,FALSE,,,,,,,,,,,,
MSdh_WY,MSdh_WY/102,Fd,1,,FALSE,,,,,,,,,,,,
MSdh_WY,MSdh_WY/102,Pa,3,,FALSE,,,,,,,,,,,,
MSdh_WY,MSdh_WY/102,Pf,3,,FALSE,,,,,,,,,,,,
MSdh_WY,MSdh_WY/102,Pl,1,,FALSE,,,,,,,,,,,,
MSdh_WY,MSdh_WY/103,Bl,3,3,FALSE,DVM,,,,changed 2 to 3,,,,,3,,
MSdh_WY,MSdh_WY/103,Fd,1,,FALSE,,,,,,,,,,1,,
MSdh_WY,MSdh_WY/103,Pa,2,2,FALSE,DVM,,,,changed 3 to 2,,,,,2,,
MSdh_WY,MSdh_WY/103,Pl,1,,FALSE,,,,,,,,,,1,,
MSdh_WY,MSdh_WY/103,Sx,3,,FALSE,,,,,,,,,,3,,
MSdh_WY,MSdh_WY/110,Act,5,5,FALSE,DVM,,,,to 113,,,,,,,
MSdh_WY,MSdh_WY/110,At,5,5,FALSE,DVM,,,,to 112,,,,,,,
MSdh_WY,MSdh_WY/110,Bl,1,,FALSE,,,,,,,,,,,,
MSdh_WY,MSdh_WY/110,Fd,2,,FALSE,,,,,,,,,,,,
MSdh_WY,MSdh_WY/110,Pa,5,,FALSE,,,,,,,,,,,,
MSdh_WY,MSdh_WY/110,Pl,1,,FALSE,,,,,,,,,,,,
MSdh_WY,MSdh_WY/110,Sx,1,,FALSE,,,,,,,,,,,,
MSdh_WY,MSdh_WY/111,Bl,1,,FALSE,,,,,,,,,,,,
MSdh_WY,MSdh_WY/111,Pl,1,,FALSE,,,,,,,,,,,,
MSdh_WY,MSdh_WY/111,Sx,1,,FALSE,,,,,,,,,,,,
MSdh_WY,MSdh_WY/112,At,2,,FALSE,,,,,,,,,,,,
MSdh_WY,MSdh_WY/112,Bl,2,,FALSE,,,,,,,,,,,,
MSdh_WY,MSdh_WY/112,Fd,2,,FALSE,,,,,,,,,,,,
MSdh_WY,MSdh_WY/112,Pl,1,,FALSE,,,,,,,,,,,,
MSdh_WY,MSdh_WY/112,Sx,1,,FALSE,,,,,,,,,,,,
MSdh_WY,MSdh_WY/113,Act,2,,FALSE,,,,,,,,,,2,,
MSdh_WY,MSdh_WY/113,Bl,2,,FALSE,,,,,,,,,,2,,
MSdh_WY,MSdh_WY/113,Pl,2,,FALSE,,,,,,,,,,2,,
MSdh_WY,MSdh_WY/113,Sx,1,,FALSE,,,,,,,,,,1,,
MSdk,MSdk/101,Act,3,3,FALSE,TB,,2 to 3,,,,,,3,3,,
MSdk,MSdk/101,At,2,2,FALSE,TB,k,,,,,,,2,2,,
MSdk,MSdk/101,Bl,3,3,FALSE,TB,,,,,,,,3,3,,
MSdk,MSdk/101,Ep,2,2,FALSE,TB,,,,,,,,2,2,,
MSdk,MSdk/101,Fd,2,2,FALSE,TB,w,,,,,,,2,2,,
MSdk,MSdk/101,Lw,3,3,FALSE,TB,,4 to 3,add footnote 24aug 19,,,,,3,4,3 to 4,
MSdk,MSdk/101,Pl,2,2,FALSE,TB,,,,,,,,2,2,,
MSdk,MSdk/101,Sx,1,1,FALSE,TB,,,,,,,,1,1,,
MSdk,MSdk/102,At,3,3,FALSE,TB,,2 to 3,,,,,,3,2,3 to 2,
MSdk,MSdk/102,Ep,3,3,FALSE,TB,,2 to 3,,,,,,3,2,3 to 2,
MSdk,MSdk/102,Fd,2,2,FALSE,TB,,,,,,,,2,2,,
MSdk,MSdk/102,Pf,3,3,FALSE,TB,,4 to 3,,,,,,3,4,3 to 4,
MSdk,MSdk/102,Pl,3,3,FALSE,TB,,,,,,,,3,3,,
MSdk,MSdk/102,Py,4,4,FALSE,TB,,3 to 4,,,,,,4,3,4 to 3,
MSdk,MSdk/103,At,3,3,FALSE,TB,,2 to 3,,,,,,3,,,
MSdk,MSdk/103,Bl,3,3,FALSE,TB,,,,,,,,3,,,
MSdk,MSdk/103,Ep,3,3,FALSE,TB,,2 to 3,,,,,,3,,,
MSdk,MSdk/103,Fd,1,,FALSE,,w,,,,,,,,,,
MSdk,MSdk/103,Lw,3,3,FALSE,TB,,2 to 3,add footnote 24aug 19,,,,,3,,,
MSdk,MSdk/103,Pf,3,3,FALSE,TB,,to 3,,,,,,3,,,
MSdk,MSdk/103,Pl,2,2,FALSE,TB,,3 to 2,,,,,,2,,,
MSdk,MSdk/103,Py,4,4,FALSE,TB,,,,,,,,4,,,
MSdk,MSdk/103,Sx,3,3,FALSE,TB,,,,,,,,3,,,
MSdk,MSdk/104,At,3,3,FALSE,TB,,2 to 3,,,,,,3,,,
MSdk,MSdk/104,Bl,3,3,FALSE,TB,,,,,,,,3,,,
MSdk,MSdk/104,Pl,1,1,FALSE,TB,,,,,,,,1,,,
MSdk,MSdk/104,Sx,1,1,FALSE,TB,,,,,,,,1,,,
MSdk,MSdk/105,At,2,2,FALSE,TB,,,,,,,,2,,,
MSdk,MSdk/105,Bl,3,3,FALSE,TB,,,,,,,,3,,,
MSdk,MSdk/105,Ep,2,2,FALSE,TB,,,,,,,,2,,,
MSdk,MSdk/105,Fd,1,1,FALSE,TB,w,,,,,,,1,,,
MSdk,MSdk/105,Lw,3,3,FALSE,TB,,4 to 3,add footnote 24aug 19,,,,,3,,,
MSdk,MSdk/105,Pl,1,1,FALSE,TB,,,,,,,,1,,,
MSdk,MSdk/105,Sx,2,2,FALSE,TB,,,,,,,,2,,,
MSdk,MSdk/110,Act,2,2,FALSE,TB,,,,,,,,2,,,
MSdk,MSdk/110,At,2,2,FALSE,TB,,,,,,,,2,,,
MSdk,MSdk/110,Bl,2,2,FALSE,TB,,,,,,,,2,,,
MSdk,MSdk/110,Cw,3,3,FALSE,TB,,2 to 3,,,,,,3,,,
MSdk,MSdk/110,Ep,2,2,FALSE,TB,,,,,,,,2,,,
MSdk,MSdk/110,Fd,2,2,FALSE,TB,w,3 to 2,,,,,,2,,,
MSdk,MSdk/110,Lw,3,3,FALSE,TB,,,add footnote 24aug 19,,,,,3,,,
MSdk,MSdk/110,Pl,2,2,FALSE,TB,,,,,,,,2,,,
MSdk,MSdk/110,Sx,1,1,FALSE,TB,,,,,,,,1,,,
MSdk,MSdk/111,Act,2,2,FALSE,TB,,,,,,,,2,2,,
MSdk,MSdk/111,At,3,3,FALSE,TB,,2 to 3,,,,,,3,2,3 to 2,
MSdk,MSdk/111,Bl,3,3,FALSE,TB,,2 to 3,,,,,,3,2,3 to 2,
MSdk,MSdk/111,Ep,3,3,FALSE,TB,,2 to 3,,,,,,3,2,3 to 2,
MSdk,MSdk/111,Sx,2,,FALSE,,,,,,,,,,2,,
MSdk,MSdk/112,Act,3,3,FALSE,TB,,2 to 3,,,,,,3,,,
MSdk,MSdk/112,At,3,3,FALSE,TB,,2 to 3,,,,,,3,,,
MSdk,MSdk/112,Bl,3,3,FALSE,TB,,2 to 3,,,,,,3,,,
MSdk,MSdk/112,Ep,3,3,FALSE,TB,,2 to 3,,,,,,3,,,
MSdk,MSdk/112,Pl,3,3,FALSE,TB,,,,,,,,3,,,
MSdk,MSdk/112,Sx,2,2,FALSE,TB,,,,,,,,2,,,
MSdk_CO,MSdk_CO/101,At,1,,FALSE,,,,,,,,,,1,,
MSdk_CO,MSdk_CO/101,Bc,2,,FALSE,,,,,,,,,,2,,
MSdk_CO,MSdk_CO/101,Bl,2,,FALSE,,,,,,,,,,2,,
MSdk_CO,MSdk_CO/101,Bla,2,,FALSE,,,,,,,,,,2,,
MSdk_CO,MSdk_CO/101,Fd,1,,FALSE,,,,,,,,,,1,,
MSdk_CO,MSdk_CO/101,Sx,1,,FALSE,,,,,,,,,,1,,
MSdk_CO,MSdk_CO/102,Jr,1,,FALSE,,,,,,,,,,,,
MSdk_CO,MSdk_CO/102,Pf,2,,FALSE,,,,,,,,,,,,
MSdk_CO,MSdk_CO/102,Py,3,,FALSE,,,,,,,,,,,,
MSdk_CO,MSdk_CO/102,Qa,2,,FALSE,,,,,,,,,,,,
MSdk_CO,MSdk_CO/103,At,3,,FALSE,,,,,,,,,,3,,
MSdk_CO,MSdk_CO/103,Fd,1,,FALSE,,,,,,,,,,1,,
MSdk_CO,MSdk_CO/103,Jr,3,,FALSE,,,,,,,,,,3,,
MSdk_CO,MSdk_CO/103,Pf,2,,FALSE,,,,,,,,,,2,,
MSdk_CO,MSdk_CO/103,Py,2,,FALSE,,,,,,,,,,2,,
MSdk_CO,MSdk_CO/103,Qa,2,,FALSE,,,,,,,,,,2,,
MSdk_CO,MSdk_CO/110,At,2,,FALSE,,,,,,,,,,,,
MSdk_CO,MSdk_CO/110,Bc,2,,FALSE,,,,,,,,,,,,
MSdk_CO,MSdk_CO/110,Bl,2,,FALSE,,,,,,,,,,,,
MSdk_CO,MSdk_CO/110,Fd,2,,FALSE,,,,,,,,,,,,
MSdk_CO,MSdk_CO/110,Sp,2,,FALSE,,,,,,,,,,,,
MSdk_CO,MSdk_CO/110,Sx,1,,FALSE,,,,,,,,,,,,
MSdk_CO,MSdk_CO/111,At,2,,FALSE,,,,,,,,,,,,
MSdk_CO,MSdk_CO/111,Bc,2,,FALSE,,,,,,,,,,,,
MSdk_CO,MSdk_CO/111,Bl,2,,FALSE,,,,,,,,,,,,
MSdk_CO,MSdk_CO/111,Pl,3,,FALSE,,,,,,,,,,,,
MSdk_CO,MSdk_CO/111,Sp,2,,FALSE,,,,,,,,,,,,
MSdk_CO,MSdk_CO/111,Sx,1,,FALSE,,,,,,,,,,,,
MSdk_CO,MSdk_CO/112,At,1,,FALSE,,,,,,,,,,,,
MSdk_CO,MSdk_CO/112,Bc,3,,FALSE,,,,,,,,,,,,
MSdk_CO,MSdk_CO/112,Bl,3,,FALSE,,,,,,,,,,,,
MSdk_CO,MSdk_CO/112,Fd,2,,FALSE,,,,,,,,,,,,
MSdk_CO,MSdk_CO/112,Sp,2,,FALSE,,,,,,,,,,,,
MSdk_CO,MSdk_CO/112,Sx,2,,FALSE,,,,,,,,,,,,
MSdk_CO,MSdk_CO/113,Aa,2,,FALSE,,,,,,,,,,2,,
MSdk_CO,MSdk_CO/113,At,1,,FALSE,,,,,,,,,,1,,
MSdk_CO,MSdk_CO/113,Bc,3,,FALSE,,,,,,,,,,3,,
MSdk_CO,MSdk_CO/113,Bl,3,,FALSE,,,,,,,,,,3,,
MSdk_CO,MSdk_CO/113,Sp,2,,FALSE,,,,,,,,,,2,,
MSdk_CO,MSdk_CO/113,Sx,2,,FALSE,,,,,,,,,,2,,
MSdm_WA,MSdm_WA/101,At,3,,FALSE,,k,,,,,,,,3,,
MSdm_WA,MSdm_WA/101,Bl,2,2,FALSE,WHM,,,Changed from 1 to 2,,,,,,2,,
MSdm_WA,MSdm_WA/101,Fd,1,,FALSE,,w,,,,,,,,1,,
MSdm_WA,MSdm_WA/101,Lw,2,2,FALSE,WHM,,,add footnote 24aug 19,,,,,,2,,
MSdm_WA,MSdm_WA/101,Pl,1,,FALSE,,,,,,,,,,1,,
MSdm_WA,MSdm_WA/101,Sx,1,,FALSE,,,,,,,,,,1,,
MSdm_WA,MSdm_WA/102,Fd,1,,FALSE,,w,,,,,,,,,,
MSdm_WA,MSdm_WA/102,Lw,2,2,FALSE,WHM,,,add footnote 24aug 19,,,,,,,,
MSdm_WA,MSdm_WA/102,Pl,3,,FALSE,,,,,,,,,,,,
MSdm_WA,MSdm_WA/102,Py,1,1,FALSE,DVM,,,,changed 2 to 1,,,,,,,
MSdm_WA,MSdm_WA/103,Fd,1,,FALSE,,w,,,,,,,,1,,
MSdm_WA,MSdm_WA/103,Lw,2,2,FALSE,WHM,,,add footnote 24aug 19,,,,,,2,,
MSdm_WA,MSdm_WA/103,Pl,2,,FALSE,,,,,,,,,,2,,
MSdm_WA,MSdm_WA/103,Py,2,2,FALSE,DVM,,,,changed 3 to 2,,,,,2,,
MSdm_WA,MSdm_WA/110,At,3,,FALSE,,,,,,,,,,,,
MSdm_WA,MSdm_WA/110,Bl,1,,FALSE,,,,,,,,,,,,
MSdm_WA,MSdm_WA/110,Fd,3,,FALSE,,,,,,,,,,,,
MSdm_WA,MSdm_WA/110,Lw,3,,FALSE,,,,,,,,,,,,
MSdm_WA,MSdm_WA/110,Pl,1,1,FALSE,DVM,,,,changed 3 to 1,,,,,,,
MSdm_WA,MSdm_WA/110,Sx,1,,FALSE,,,,,,,,,,,,
MSdm_WA,MSdm_WA/111,Act,3,,FALSE,,,,,,,,,,,,
MSdm_WA,MSdm_WA/111,At,2,,FALSE,,,,,,,,,,,,
MSdm_WA,MSdm_WA/111,Bl,1,,FALSE,,,,,,,,,,,,
MSdm_WA,MSdm_WA/111,Bl,2,,FALSE,,,,,,,,,,,,
MSdm_WA,MSdm_WA/111,Fd,3,,FALSE,,,,,,,,,,,,
MSdm_WA,MSdm_WA/111,Sx,1,,FALSE,,,,,,,,,,,,
MSdm_WA,MSdm_WA/112,At,2,,FALSE,,,,,,,,,,,,
MSdm_WA,MSdm_WA/112,Bl,2,,FALSE,,,,,,,,,,,,
MSdm_WA,MSdm_WA/112,Fd,2,,FALSE,,,,,,,,,,,,
MSdm_WA,MSdm_WA/112,Lw,2,,FALSE,,,,,,,,,,,,
MSdm_WA,MSdm_WA/112,Pl,1,,FALSE,,,,,,,,,,,,
MSdm_WA,MSdm_WA/112,Sx,1,,FALSE,,,,,,,,,,,,
MSdm_WA,MSdm_WA/113,Act,2,,FALSE,,,,,,,,,,2,,
MSdm_WA,MSdm_WA/113,At,2,,FALSE,,,,,,,,,,2,,
MSdm_WA,MSdm_WA/113,Bl,2,,FALSE,,,,,,,,,,2,,
MSdm_WA,MSdm_WA/113,Fd,3,,FALSE,,,,,,,,,,3,,
MSdm_WA,MSdm_WA/113,Pl,2,,FALSE,,,,,,,,,,2,,
MSdm_WA,MSdm_WA/113,Sx,1,,FALSE,,k,,,,,,,,1,,
MSdm1,MSdm1/01,At,2,2,FALSE,TB,k,3 to 2,,,,,,2,3,2 to 3,
MSdm1,MSdm1/01,Bl,1,1,FALSE,TB,,2 to 1,Changed from 1 to 2,,,,,1,2,1 to 2,
MSdm1,MSdm1/01,Fd,2,2,FALSE,TB,w,,,,,,,2,2,,
MSdm1,MSdm1/01,Lw,2,2,FALSE,TB,,,add footnote 24aug 19,,,,,2,2,,
MSdm1,MSdm1/01,Pl,1,1,FALSE,TB,,,,,,,,1,1,,
MSdm1,MSdm1/01,Sx,1,1,FALSE,TB,,,,,,,,1,1,,
MSdm1,MSdm1/02,At,3,3,FALSE,TB,,,,,,,,3,,,
MSdm1,MSdm1/02,Fd,1,1,FALSE,TB,w,,,,,,,1,,,
MSdm1,MSdm1/02,Lw,2,2,FALSE,TB,,,add footnote 24aug 19,,,,,2,,,
MSdm1,MSdm1/02,Pl,2,2,FALSE,TB,,1 to 2,,,,,,2,,,
MSdm1,MSdm1/02,Py,4,4,FALSE,TB,,,,,,,,4,,,
MSdm1,MSdm1/02,Sx,3,,FALSE,,,,,,,,,,,,
MSdm1,MSdm1/03,At,3,3,FALSE,TB,,,,,,,,3,3,,
MSdm1,MSdm1/03,Bl,3,3,FALSE,TB,,,,,,,,3,3,,
MSdm1,MSdm1/03,Fd,1,1,FALSE,TB,w,2 to 1,,,,,,1,2,1 to 2,
MSdm1,MSdm1/03,Lw,2,2,FALSE,TB,,,add footnote 24aug 19,,,,,2,2,,
MSdm1,MSdm1/03,Pl,2,2,FALSE,TB,,,,,,,,2,2,,
MSdm1,MSdm1/03,Py,4,4,FALSE,TB,,,,,,,,4,,,
MSdm1,MSdm1/03,Sx,3,3,FALSE,TB,,,,,,,,3,3,,
MSdm1,MSdm1/04,At,2,2,FALSE,TB,,3 to 2,,,,,,2,,,
MSdm1,MSdm1/04,Bl,2,2,FALSE,TB,,3 to 2,,,,,,2,,,
MSdm1,MSdm1/04,Fd,2,2,FALSE,TB,w,,,,,,,2,,,
MSdm1,MSdm1/04,Lw,2,2,FALSE,TB,,,add footnote 24aug 19,,,,,2,,,
MSdm1,MSdm1/04,Pl,1,1,FALSE,TB,,,,,,,,1,,,
MSdm1,MSdm1/04,Sx,2,2,FALSE,TB,,3 to 2,,,,,,2,,,
MSdm1,MSdm1/05,At,2,,FALSE,,,,,,,,,,,,
MSdm1,MSdm1/05,Bl,2,2,FALSE,TB,,,,,,,,2,,,
MSdm1,MSdm1/05,Fd,5,0,FALSE,TB,w,2 to 0,,,,,,0,,,
MSdm1,MSdm1/05,Lw,5,0,FALSE,TB,,2 to 0,add footnote 24aug 19,,,,,0,,,
MSdm1,MSdm1/05,Pl,1,1,FALSE,TB,,,,,,,,1,,,
MSdm1,MSdm1/05,Sx,2,2,FALSE,TB,,,,,,,,2,,,
MSdm1,MSdm1/06,Act,2,2,FALSE,TB,,3 to 2,,,,,,2,3,2 to 3,
MSdm1,MSdm1/06,At,2,2,FALSE,TB,,3 to 2,,,,,,2,3,2 to 3,
MSdm1,MSdm1/06,Bl,1,1,FALSE,TB,,,,,,,,1,1,,
MSdm1,MSdm1/06,Cw,2,2,FALSE,TB,,3 to 2,,,,,,2,3,2 to 3,
MSdm1,MSdm1/06,Ep,2,2,FALSE,TB,,to 2,,,,,,2,,,
MSdm1,MSdm1/06,Fd,3,3,FALSE,TB,w,2 to 3,,,,,,3,2,3 to 2,
MSdm1,MSdm1/06,Lw,3,3,FALSE,TB,,2 to 3,add footnote 24aug 19,,,,,3,2,3 to 2,
MSdm1,MSdm1/06,Pl,1,1,FALSE,TB,,,,,,,,1,1,,
MSdm1,MSdm1/06,Sx,1,1,FALSE,TB,,,,,,,,1,1,,
MSdm1,MSdm1/07,Act,2,2,FALSE,TB,,to 2,,,,,,2,,,
MSdm1,MSdm1/07,At,2,2,FALSE,TB,,to 2,,,,,,2,,,
MSdm1,MSdm1/07,Bl,1,1,FALSE,TB,,2 to 1,,,,,,1,,,
MSdm1,MSdm1/07,Ep,2,2,FALSE,TB,,to 2,,,,,,2,,,
MSdm1,MSdm1/07,Fd,2,2,FALSE,TB,,to 2,,,,,,2,,,
MSdm1,MSdm1/07,Lw,2,2,FALSE,TB,,to 2,,,,,,2,,,
MSdm1,MSdm1/07,Pl,2,2,FALSE,TB,,1 to 2,,,,,,2,,,
MSdm1,MSdm1/07,Sx,1,1,FALSE,TB,,,,,,,,1,,,
MSdm1,MSdm1/08,Act,2,2,FALSE,TB,,3 to 2,,,,,,2,,,
MSdm1,MSdm1/08,At,2,2,FALSE,TB,,3 to 2,,,,,,2,,,
MSdm1,MSdm1/08,Bl,2,2,FALSE,TB,,,,,,,,2,,,
MSdm1,MSdm1/08,Cw,5,,FALSE,,,,,,,,,,,,
MSdm1,MSdm1/08,Ep,2,2,FALSE,TB,,to 2,,,,,,2,,,
MSdm1,MSdm1/08,Fd,5,0,FALSE,TB,w,2 to 0,,,,,,0,,,
MSdm1,MSdm1/08,Lw,5,0,FALSE,TB,,2 to 0,add footnote 24aug 19,,,,,0,,,
MSdm1,MSdm1/08,Pl,2,2,FALSE,TB,,1 to 2,,,,,,2,,,
MSdm1,MSdm1/08,Sx,1,1,FALSE,TB,,,,,,,,1,,,
MSdm1,MSdm1/101,At,2,2,FALSE,TB,,to 2,,,,,,2,,,
MSdm1,MSdm1/101,Bl,1,1,FALSE,TB,,to 1,,,,,,1,,,
MSdm1,MSdm1/101,Fd,2,2,FALSE,TB,,to 2,,,,,,2,,,
MSdm1,MSdm1/101,Lw,2,2,FALSE,TB,,to 2,,,,,,2,,,
MSdm1,MSdm1/101,Pl,1,1,FALSE,TB,,to 1,,,,,,1,,,
MSdm1,MSdm1/101,Sx,1,1,FALSE,TB,,to 1,,,,,,1,,,
MSdm1,MSdm1/102,At,3,3,FALSE,TB,,to 3,,,,,,3,,,
MSdm1,MSdm1/102,Fd,1,1,FALSE,TB,,to 1,,,,,,1,,,
MSdm1,MSdm1/102,Lw,2,2,FALSE,TB,,to 2,,,,,,2,,,
MSdm1,MSdm1/102,Pl,2,2,FALSE,TB,,to 2,,,,,,2,,,
MSdm1,MSdm1/102,Py,4,4,FALSE,TB,,,,,,,,4,,,
MSdm1,MSdm1/103,At,3,3,FALSE,TB,,to 3,,,,,,3,,,
MSdm1,MSdm1/103,Bl,3,3,FALSE,TB,,to 3,,,,,,3,,,
MSdm1,MSdm1/103,Fd,1,1,FALSE,TB,,to 1,,,,,,1,,,
MSdm1,MSdm1/103,Lw,2,2,FALSE,TB,,to 2,,,,,,2,,,
MSdm1,MSdm1/103,Pl,2,2,FALSE,TB,,to 2,,,,,,2,,,
MSdm1,MSdm1/103,Py,4,4,FALSE,TB,,,,,,,,4,,,
MSdm1,MSdm1/103,Sx,3,3,FALSE,TB,,to 3,,,,,,3,,,
MSdm1,MSdm1/104,At,2,2,FALSE,TB,,to 2,,,,,,2,,,
MSdm1,MSdm1/104,Bl,2,2,FALSE,TB,,to 2,,,,,,2,,,
MSdm1,MSdm1/104,Fd,2,2,FALSE,TB,,to 2,,,,,,2,,,
MSdm1,MSdm1/104,Lw,2,2,FALSE,TB,,to 2,,,,,,2,,,
MSdm1,MSdm1/104,Pl,1,1,FALSE,TB,,to 1,,,,,,1,,,
MSdm1,MSdm1/104,Sx,2,2,FALSE,TB,,to 2,,,,,,2,,,
